screening_id,canonical_key,title,year,doi,source_record_ids,databases,search_ids,stage,decision,exclusion_reason,full_text_status,url
SCR03443,doi:10.1088/1742-6596/3240/1/012023,Research on low-energy earth-moon transfer trajectories for manned lunar landing missions,2026,10.1088/1742-6596/3240/1/012023,https://openalex.org/W7161980891,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1088/1742-6596/3240/1/012023
SCR03444,doi:10.20944/preprints202508.0647.v2,Research on Space-Time Data Prediction Model of Quantum Long Short-Term Memory Network Fusion,2026,10.20944/preprints202508.0647.v2,https://openalex.org/W7151764723,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.20944/preprints202508.0647.v2
SCR03445,doi:10.3390/photonics13050477,Research on Space-Time Data Prediction Model of Quantum Long Short-Term Memory Network Fusion,2026,10.3390/photonics13050477,https://openalex.org/W7161111361,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.3390/photonics13050477
SCR03446,doi:10.54097/4cg2am4s,Research on the Application of Quantum Computing in Artificial Intelligence,2024,10.54097/4cg2am4s,https://openalex.org/W4399783459,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.54097/4cg2am4s
SCR03447,doi:10.1109/wcica.2012.6357885,Research on the strategy method for the final translation phase of space autonomous rendezvous,2012,10.1109/wcica.2012.6357885,https://openalex.org/W2019581452,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/wcica.2012.6357885
SCR03448,doi:10.20944/preprints202508.0647.v1,Research on Time Series Prediction Model of Quantum Long Short Term Memory Network Fusion,2025,10.20944/preprints202508.0647.v1,https://openalex.org/W4413114546,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.20944/preprints202508.0647.v1
SCR03449,title:research progress on quantum neural networks and quantum machine learning,Research progress on quantum neural networks and quantum machine learning,2026,,arXiv:2605.30724v1;https://openalex.org/W7163286888,OpenAlex;arXiv,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://arxiv.org/abs/2605.30724
SCR03450,doi:10.48550/arxiv.2605.30724,Research progress on quantum neural networks and quantum machine learning,2026,10.48550/arxiv.2605.30724,https://openalex.org/W7163060801,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.48550/arxiv.2605.30724
SCR03451,title:research symposium i,Research Symposium I,2019,,NTRS:20050186794,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20050186794
SCR03452,title:research technology 2005,Research & Technology 2005,2019,,NTRS:20060054003,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20060054003
SCR03453,doi:10.1109/qcnc62729.2024.00025,Resource Allocation Optimization in 5G Networks Using Variational Quantum Regressor,2024,10.1109/qcnc62729.2024.00025,https://openalex.org/W4401753516,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/qcnc62729.2024.00025
SCR03454,doi:10.5281/zenodo.18976989,Resource-Controlled Scaling Laws for Noisy Variational Quantum Neural Networks: Reproducibility Artifacts,2026,10.5281/zenodo.18976989,https://openalex.org/W7135092965,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.5281/zenodo.18976989
SCR03455,doi:10.5281/zenodo.18976988,Resource-Controlled Scaling Laws for Noisy Variational Quantum Neural Networks: Reproducibility Artifacts,2026,10.5281/zenodo.18976988,https://openalex.org/W7135054801,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://github.com/AlphastarAC/vqnn-resource-controlled-scaling/tree/v1.0.0
SCR03456,doi:10.1103/gwzg-4pls,Resource-efficient quantum algorithm for linear systems of equations,2026,10.1103/gwzg-4pls,arXiv:2409.08929v4;https://openalex.org/W4403752037;https://openalex.org/W7128647327,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1103/gwzg-4pls
SCR03457,doi:10.1109/gcwkshps58843.2023.10464884,Resource-efficient Quantum Neuron for Quantum Neural Networks,2023,10.1109/gcwkshps58843.2023.10464884,https://openalex.org/W4393028324,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://dx.doi.org/10.1109/gcwkshps58843.2023.10464884
SCR03458,doi:10.1007/s42484-023-00126-z,Resource saving via ensemble techniques for quantum neural networks,2023,10.1007/s42484-023-00126-z,arXiv:2303.11283v2;https://openalex.org/W4387169537,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/s42484-023-00126-z
SCR03459,doi:10.48550/arxiv.2303.11283,Resource Saving via Ensemble Techniques for Quantum Neural Networks,2023,10.48550/arxiv.2303.11283,https://openalex.org/W4353007607,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://openalex.org/W4353007607
SCR03460,doi:10.48436/vmpfx-80w27,"Results from ""Adaptive Encoding Strategy for Quantum Annealing in Mixed-Variable Engineering Optimization""",2026,10.48436/vmpfx-80w27,https://openalex.org/W7133602041,OpenAlex,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://openalex.org/W7133602041
SCR03461,doi:10.48436/bnc57-fwt45,"Results from ""Adaptive Encoding Strategy for Quantum Annealing in Mixed-Variable Engineering Optimization""",2026,10.48436/bnc57-fwt45,https://openalex.org/W7133929755,OpenAlex,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48436/bnc57-fwt45
SCR03462,doi:10.48436/005vg-rj128,"Results from ""Adaptive Encoding Strategy for Quantum Annealing in Mixed-Variable Engineering Optimization""",2026,10.48436/005vg-rj128,https://openalex.org/W7167897145,OpenAlex,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48436/005vg-rj128
SCR03463,doi:10.1103/physreva.106.062434,Retrieving information from a black hole using quantum machine learning,2022,10.1103/physreva.106.062434,arXiv:2206.06385v3;https://openalex.org/W4312219611,OpenAlex;arXiv,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1103/physreva.106.062434
SCR03464,doi:10.48550/arxiv.2206.06385,Retrieving information from a black hole using quantum machine learning,2022,10.48550/arxiv.2206.06385,https://openalex.org/W4282976511,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2206.06385
SCR03465,doi:10.48550/arxiv.2404.19312,Revealing the working mechanism of quantum neural networks by mutual information,2024,10.48550/arxiv.2404.19312,https://openalex.org/W4396600578,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2404.19312
SCR03466,title:revealing the working mechanism of quantum neural networks by mutual information,Revealing the working mechanism of quantum neural networks by mutual information,2024,,arXiv:2404.19312v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2404.19312v1
SCR03467,doi:10.1016/j.paerosci.2018.10.005,Review of guidance techniques for landing on small bodies,2018,10.1016/j.paerosci.2018.10.005,https://openalex.org/W2899895214,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1016/j.paerosci.2018.10.005
SCR03468,doi:10.32388/vyvuua,"Review of: ""Hybrid Quantum Neural Networks with Amplitude Encoding: Advancing Recovery Rate Predictions""",2025,10.32388/vyvuua,https://openalex.org/W4409188406,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.32388/vyvuua
SCR03469,doi:10.30574/wjarr.2023.17.1.0017,"Revolutionizing multimodal healthcare diagnosis, treatment pathways, and prognostic analytics through quantum neural networks",2023,10.30574/wjarr.2023.17.1.0017,https://openalex.org/W4406189128,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.30574/wjarr.2023.17.1.0017
SCR03470,doi:10.2514/6.2000-3273,RITA ion propulsion for ARTEMIS lifetime test results,2000,10.2514/6.2000-3273,https://openalex.org/W2021718448,OpenAlex,S5,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.2514/6.2000-3273
SCR03471,title:rita ion propulsion for artemis lifetime test results,RITA Ion Propulsion for ARTEMIS - Lifetime Test Results,2000,,https://openalex.org/W3000942166,OpenAlex,S5,title_abstract_discovery,exclude,non_english_metadata_record,not_requested,https://ui.adsabs.harvard.edu/abs/2000ESASP.465..433K/abstract
SCR03472,doi:10.2514/6.2001-3490,RITA ion propulsion for ARTEMIS results close to the completion of the life test,2001,10.2514/6.2001-3490,https://openalex.org/W2328247145,OpenAlex,S5,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.2514/6.2001-3490
SCR03473,title:rl avist reinforcement learning for autonomous visual inspection of space targets,RL-AVIST: Reinforcement Learning for Autonomous Visual Inspection of Space Targets,2025,,arXiv:2510.22699v1,arXiv,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2510.22699v1
SCR03474,doi:10.1007/s00464-022-09558-3,Robotic simulation: validation and qualitative assessment of a general surgery resident training curriculum,2022,10.1007/s00464-022-09558-3,https://openalex.org/W4293104593,OpenAlex,S7,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1007/s00464-022-09558-3
SCR03475,doi:10.1007/s42979-025-04608-8,Robust Android Malware Detection: Leveraging Generative Transformer-Based Feature Extraction and Hybrid Optimization Techniques,2025,10.1007/s42979-025-04608-8,https://openalex.org/W7117151632,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/s42979-025-04608-8
SCR03476,title:robust autonomous guidance for interplanetary flight,Robust Autonomous Guidance for Interplanetary Flight,2024,,https://openalex.org/W7135289113,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://hdl.handle.net/2292/73233
SCR03477,doi:10.1007/s40295-024-00450-x,Robust Cislunar Trajectory Optimization in the Presence of Stochastic Errors,2024,10.1007/s40295-024-00450-x,https://openalex.org/W4399880344,OpenAlex,S1,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1007/s40295-024-00450-x
SCR03478,doi:10.5270/esa-gnc-icatt-2023-146,Robust Control of Free-Flying Space Manipulator for Capturing Uncontrolled Thumbling Objects,2023,10.5270/esa-gnc-icatt-2023-146,https://openalex.org/W4391257409,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://dx.doi.org/10.5270/esa-gnc-icatt-2023-146
SCR03479,doi:10.1103/physreva.102.032420,Robust data encodings for quantum classifiers,2020,10.1103/physreva.102.032420,arXiv:2003.01695v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2003.01695v1
SCR03480,doi:10.1038/s41598-025-28412-9,"Robust evaluation of classical and quantum machine learning under noise, imbalance, feature reduction and explainability",2025,10.1038/s41598-025-28412-9,https://openalex.org/W4417042384,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1038/s41598-025-28412-9
SCR03481,title:robust finite state controllers for uncertain pomdps,Robust Finite-State Controllers for Uncertain POMDPs,2020,,arXiv:2009.11459v2,arXiv,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2009.11459v2
SCR03482,doi:10.48550/arxiv.2403.12584,Robust Fuel-Optimal Landing Guidance for Hazardous Terrain using Multiple Sliding Surfaces,2024,10.48550/arxiv.2403.12584,https://openalex.org/W4393027398,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2403.12584
SCR03483,doi:10.1117/12.658352,Robust guidance and control of lunar lander using model reference approach,2005,10.1117/12.658352,https://openalex.org/W1610253623,OpenAlex,S1,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://ui.adsabs.harvard.edu/abs/2005SPIE.5985..856L/abstract
SCR03484,doi:10.52202/083087-0049,Robust Guidance for Surface Characterization of Minor Bodies,2025,10.52202/083087-0049,https://openalex.org/W7124440959,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.52202/083087-0049
SCR03485,doi:10.1016/j.actaastro.2023.10.018,Robust interplanetary trajectory design under multiple uncertainties via meta-reinforcement learning,2023,10.1016/j.actaastro.2023.10.018,https://openalex.org/W4387818049,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1016/j.actaastro.2023.10.018
SCR03486,doi:10.1007/978-981-99-8126-7_40,Robust LS-QSVM Implementation via Efficient Matrix Factorization and Eigenvalue Estimation,2023,10.1007/978-981-99-8126-7_40,https://openalex.org/W4388975095,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/978-981-99-8126-7_40
SCR03487,doi:10.1007/s42405-025-00917-7,Robust Meta-Reinforcement Learning for Autonomous Spacecraft Rendezvous with Transformer Networks Under Delayed Observations,2025,10.1007/s42405-025-00917-7,https://openalex.org/W4408743237,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/s42405-025-00917-7
SCR03488,doi:10.1007/978-3-031-81253-8_11,Robust Minimum-Fuel Orbit Transfers Taking into Account Thruster Under-Performance,2025,10.1007/978-3-031-81253-8_11,https://openalex.org/W4412897179,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/978-3-031-81253-8_11
SCR03489,doi:10.1016/j.asr.2025.01.060,Robust near-optimal landing guidance for hazardous terrain using multiple sliding surfaces,2025,10.1016/j.asr.2025.01.060,https://openalex.org/W4406972213,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1016/j.asr.2025.01.060
SCR03490,title:robust optimal guidance for spacecraft reorientation maneuvers,Robust Optimal Guidance for Spacecraft Reorientation Maneuvers,2015,,https://openalex.org/W2602105460,OpenAlex,S1,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://hdl.handle.net/1911/88171
SCR03491,doi:10.23919/sice.2017.8105591,Robust polynomial guidance law for power descending phase of lunar lander,2017,10.23919/sice.2017.8105591,https://openalex.org/W2769602614,OpenAlex,S1,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.23919/sice.2017.8105591
SCR03492,doi:10.1109/cdc.2018.8619661,Robust Powered Descent with Control Contraction Metrics,2018,10.1109/cdc.2018.8619661,https://openalex.org/W2914914548,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/cdc.2018.8619661
SCR03493,doi:10.1103/physreva.99.062306,Robust quantum control for adiabatic quantum computation,2019,10.1103/physreva.99.062306,https://openalex.org/W2766108363,OpenAlex,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1103/physreva.99.062306
SCR03494,doi:10.48550/arxiv.2606.14979,Robust Sampling-Based Covariance Steering for Aerocapture Guidance,2026,10.48550/arxiv.2606.14979,https://openalex.org/W7164884320,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48550/arxiv.2606.14979
SCR03495,title:robust sampling based covariance steering for aerocapture guidance,Robust Sampling-Based Covariance Steering for Aerocapture Guidance,2026,,https://openalex.org/W7165064294,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://arxiv.org/abs/2606.14979
SCR03496,title:robust trajectory design for rendezvous in a near rectilinear halo orbit,Robust Trajectory Design for Rendezvous in a Near Rectilinear Halo Orbit,2023,,NTRS:20230000757,NASA NTRS,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20230000757
SCR03497,title:robust trajectory optimization for nrho rendezvous using spice kernel relative motion,Robust Trajectory Optimization for NRHO Rendezvous Using SPICE Kernel Relative Motion,2025,,NTRS:20250000758,NASA NTRS,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20250000758
SCR03498,doi:10.48550/arxiv.2410.21117,Robustness and Generalization in Quantum Reinforcement Learning via Lipschitz Regularization,2024,10.48550/arxiv.2410.21117,https://openalex.org/W4404318016,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2410.21117
SCR03499,title:robustness and generalization in quantum reinforcement learning via lipschitz regularization,Robustness and Generalization in Quantum Reinforcement Learning via Lipschitz Regularization,2024,,arXiv:2410.21117v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2410.21117v1
SCR03500,doi:10.1103/physreva.109.012417,Robustness of quantum algorithms against coherent control errors,2024,10.1103/physreva.109.012417,arXiv:2303.00618v3;https://openalex.org/W4390704347,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1103/physreva.109.012417
SCR03501,doi:10.48550/arxiv.2303.00618,Robustness of quantum algorithms against coherent control errors,2023,10.48550/arxiv.2303.00618,https://openalex.org/W4322825092,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2303.00618
SCR03502,doi:10.1140/epjqt/s40507-023-00166-1,Robustness of quantum reinforcement learning under hardware errors,2023,10.1140/epjqt/s40507-023-00166-1,https://openalex.org/W4322626341,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1140/epjqt/s40507-023-00166-1
SCR03503,doi:10.48550/arxiv.2212.09431,Robustness of quantum reinforcement learning under hardware errors,2022,10.48550/arxiv.2212.09431,https://openalex.org/W4312051854,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2212.09431
SCR03504,title:robustness of quantum reinforcement learning under hardware errors,Robustness of quantum reinforcement learning under hardware errors,2022,,arXiv:2212.09431v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2212.09431v1
SCR03505,doi:10.1007/s11227-024-06913-0,Rock block fall prediction prototype by structural control applied to slopes using Quantum Machine Learning (QML),2025,10.1007/s11227-024-06913-0,https://openalex.org/W4406774872,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1007/s11227-024-06913-0
SCR03506,doi:10.13005/bbra/3477,Role of Artificial Intelligence and Machine Learning in Pharmaceutical Formulation: Recent Advances Existing Challenges and Future Prospectus,2026,10.13005/bbra/3477,https://openalex.org/W7154079283,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.13005/bbra/3477
SCR03507,doi:10.1002/9781394238118.ch15,Role of QML in 6G Integrated Vehicular Networks,2026,10.1002/9781394238118.ch15,https://openalex.org/W7119848574,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1002/9781394238118.ch15
SCR03508,doi:10.1109/access.2026.3672355,RSMA-Enabled RIS-Assisted Integrated Sensing and Communication for 6G: A Comprehensive Survey,2026,10.1109/access.2026.3672355,https://openalex.org/W7134846907,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/access.2026.3672355
SCR03509,doi:10.36227/techrxiv.176463782.21843700/v1,RSMA-enabled RIS-assisted Integrated Sensing and Communication for 6G: A Comprehensive Survey,2025,10.36227/techrxiv.176463782.21843700/v1,https://openalex.org/W4416890591,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.36227/techrxiv.176463782.21843700/v1
SCR03510,title:run time assured reinforcement learning for six degree of freedom spacecraft inspection,Run Time Assured Reinforcement Learning for Six Degree-of-Freedom Spacecraft Inspection,2024,,arXiv:2406.11795v1,arXiv,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2406.11795v1
SCR03511,doi:10.1109/aero.2005.1559341,Runtime verification for autonomous spacecraft software,2005,10.1109/aero.2005.1559341,https://openalex.org/W2066119078,OpenAlex,S7,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1109/aero.2005.1559341
SCR03512,title:safe deep reinforcement learning for spacecraft reorientation with pointing keep out constraint,Safe Deep Reinforcement Learning for Spacecraft Reorientation with Pointing Keep-Out Constraint,2026,,arXiv:2605.19967v1,arXiv,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2605.19967v1
SCR03513,doi:10.1016/j.actaastro.2016.08.013,Safe landing area determination for a Moon lander by reachability analysis,2016,10.1016/j.actaastro.2016.08.013,https://openalex.org/W2267754960,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1016/j.actaastro.2016.08.013
SCR03514,title:safe landing area determination for a moon lander by reachabilityanalysis,SAFE LANDING AREA DETERMINATION FOR A MOON LANDER BY REACHABILITYANALYSIS,2014,,https://openalex.org/W7161933827,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://elib.dlr.de/93121/
SCR03515,title:safe onboard guidance and control under probabilistic uncertainty,Safe Onboard Guidance and Control Under Probabilistic Uncertainty,2011,,https://openalex.org/W1513459745,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/api/citations/20110011962/downloads/20110011962.pdf
SCR03516,doi:10.48550/arxiv.2605.16067,SAFE Quantum Machine Learning with Variational Quantum Classifiers,2026,10.48550/arxiv.2605.16067,https://openalex.org/W7161550873,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.48550/arxiv.2605.16067
SCR03517,title:safe quantum machine learning with variational quantum classifiers,SAFE Quantum Machine Learning with Variational Quantum Classifiers,2026,,arXiv:2605.16067v1;https://openalex.org/W7161654844,OpenAlex;arXiv,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://arxiv.org/abs/2605.16067
SCR03518,title:safeguard progress and test results for a reliable independent on board safety net for uas,Safeguard: Progress and Test Results for a Reliable Independent On-Board Safety Net for UAS,2019,,NTRS:20170009617,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20170009617
SCR03519,doi:10.1109/taes.2026.3671771,Sample-Efficient and Robust Visual Reinforcement Learning for Autonomous Spacecraft Proximity Operations,2026,10.1109/taes.2026.3671771,https://openalex.org/W7134855736,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/taes.2026.3671771
SCR03520,doi:10.1371/journal.pone.0332528.g005,Sample images of FruitQ dataset.,2025,10.1371/journal.pone.0332528.g005,https://openalex.org/W7114986158,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://openalex.org/W7114986158
SCR03521,doi:10.1021/acs.jctc.3c01174,Sampling a Rare Protein Transition Using Quantum Annealing,2024,10.1021/acs.jctc.3c01174,arXiv:2311.15891v1;https://openalex.org/W4394579482,OpenAlex;arXiv,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1021/acs.jctc.3c01174
SCR03522,doi:10.1145/3357713.3384314,Sampling-based sublinear low-rank matrix arithmetic framework for dequantizing Quantum machine learning,2020,10.1145/3357713.3384314,arXiv:1910.06151v4;https://openalex.org/W3034336799,OpenAlex;arXiv,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1145/3357713.3384314
SCR03523,doi:10.1145/3549524,Sampling-based Sublinear Low-rank Matrix Arithmetic Framework for Dequantizing Quantum Machine Learning,2022,10.1145/3549524,https://openalex.org/W4297830893,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1145/3549524
SCR03524,doi:10.1038/s41598-022-20032-x,Sampling rare conformational transitions with a quantum computer,2022,10.1038/s41598-022-20032-x,arXiv:2201.11781v2;https://openalex.org/W4297995620,OpenAlex;arXiv,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1038/s41598-022-20032-x
SCR03525,doi:10.1007/978-981-95-7829-0_6,Satellite Constellation Scheduling with Quantum Reinforcement Learning,2026,10.1007/978-981-95-7829-0_6,https://openalex.org/W7167088901,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/978-981-95-7829-0_6
SCR03526,doi:10.13009/eucass2022-6092,Satellite Inertia Estimation and Observability Analysis,2022,10.13009/eucass2022-6092,https://openalex.org/W4327854657,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://hal.science/hal-03865225
