task_key,task_signature,source_commit,stage,family_id,model_family,trial_id,trial_order,view,rung_samples,matched_qubits,seed_index,candidate_role,control_for,advancement_basis,source_split,calibration_rows_read,final_test_rows_read,fold_id,training_seed,qubits,data_reupload_layers,feature_scale,entangle,shots,noise_state,training_rows,validation_rows,training_groups,validation_groups,rmse,nrmse,mae,mean_regret_m_s,no_reference_feasible_rate,training_wall_time_s,inference_wall_time_s,feasibility_metric_error,cost_fitted_trainable_parameter_count,feasibility_fitted_trainable_parameter_count,feasibility_samples,feasibility_precision,feasibility_recall,feasibility_auroc,feasibility_brier,feasibility_expected_calibration_error,eligible_to_advance,fold_end_to_end_wall_time_s,centered_kernel_target_alignment,cost_gradient_norm_proxy,cost_initial_loss,cost_logical_circuit_depth,cost_loss_improvement,cost_objective_evaluations,cost_optimization_message,cost_optimization_success,cost_optimizer_iterations,cost_parameter_count,cost_resource_count_scope,cost_training_loss,cost_two_qubit_gate_count,effective_rank,feasibility_gradient_norm_proxy,feasibility_initial_loss,feasibility_logical_circuit_depth,feasibility_loss_improvement,feasibility_objective_evaluations,feasibility_optimization_message,feasibility_optimization_success,feasibility_optimizer_iterations,feasibility_parameter_count,feasibility_resource_count_scope,feasibility_training_loss,feasibility_two_qubit_gate_count,kernel_rows,nystrom_landmarks,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,regularized_condition_number
A01-T05__primary__r256__q4__s05,adc8c757ae95e71e30f72fc1bdfb7fa25ab6b503004a649f42e41e9f45703018,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T05,5,primary,256,4,5,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked,development,0,0,CV04,1390016085,4,,,,,,256,6500,10,2,2.564841049354149,1.0951980559321413,1.3512553314097553,19.953846153846154,0.6576923076923077,0.0038518339933943935,0.023181166994618252,,257,257,6500,0.09302325581395349,0.006329113924050633,0.7152011985193237,0.12887175587524094,0.21266643537371643,True,0.6568498330016155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T05__primary__r256__q4__s05,adc8c757ae95e71e30f72fc1bdfb7fa25ab6b503004a649f42e41e9f45703018,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T05,5,primary,256,4,5,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked,development,0,0,CV05,1390016085,4,,,,,,256,6500,10,2,0.8400791165044528,0.358717362019976,0.5226464092854041,20.0,0.39384615384615385,0.004046750000270549,0.019499333000567276,,257,257,6500,0.0,0.0,0.640130775717756,0.16460074972712357,0.116966740138909,True,0.6607788749970496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T07__primary__r256__q4__s07,d09dd2e110772caf682e63e929dfe943c587838b0091b84903d08d75af5af703,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T07,7,primary,256,4,7,interpretation_control_not_eligible_to_win,Q01,control_ranked,development,0,0,CV01,995465408,4,,,,,,256,6500,10,2,0.8162731548922282,0.3485521149829837,0.3935898397903727,20.0,0.3123076923076923,0.003020333002496045,0.008134166993841063,,129,129,6500,0.0,0.0,0.8897034672697549,0.25236381663508317,0.27603536218939406,True,0.679737832993851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T07__primary__r256__q4__s07,d09dd2e110772caf682e63e929dfe943c587838b0091b84903d08d75af5af703,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T07,7,primary,256,4,7,interpretation_control_not_eligible_to_win,Q01,control_ranked,development,0,0,CV02,995465408,4,,,,,,256,9750,9,3,1.6788674593736475,0.7168835581981783,1.2121985298153748,19.98974358974359,0.41384615384615386,0.0028270000038901344,0.012591624996275641,,129,129,9750,0.2,0.00030303030303030303,0.5524622034296452,0.26770469469911906,0.23907183698978418,True,1.2996074170005159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T07__primary__r256__q4__s07,d09dd2e110772caf682e63e929dfe943c587838b0091b84903d08d75af5af703,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T07,7,primary,256,4,7,interpretation_control_not_eligible_to_win,Q01,control_ranked,development,0,0,CV03,995465408,4,,,,,,256,9750,9,3,3.034688481494511,1.2958249113056577,1.6592934176974945,20.0,0.838974358974359,0.0031487079977523535,0.01685758299572626,,129,129,9750,0.0,0.0,0.5044876591021257,0.054478761695713133,0.06808818535110989,True,1.3461713750002673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T07__primary__r256__q4__s07,d09dd2e110772caf682e63e929dfe943c587838b0091b84903d08d75af5af703,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T07,7,primary,256,4,7,interpretation_control_not_eligible_to_win,Q01,control_ranked,development,0,0,CV04,995465408,4,,,,,,256,6500,10,2,2.7022362109658546,1.1538663753313154,1.5533723214663877,18.572241526829234,0.6576923076923077,0.0030300409998744726,0.011470666002423968,,129,129,6500,0.19365499008592202,0.46360759493670883,0.7015989425590846,0.1430361909347336,0.19837812399707996,True,0.6585068329950445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T07__primary__r256__q4__s07,d09dd2e110772caf682e63e929dfe943c587838b0091b84903d08d75af5af703,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T07,7,primary,256,4,7,interpretation_control_not_eligible_to_win,Q01,control_ranked,development,0,0,CV05,995465408,4,,,,,,256,6500,10,2,0.623370788399291,0.2661819826034458,0.41447389307384414,16.828476094933077,0.39384615384615385,0.0027677909965859726,0.008979625003121328,,129,129,6500,0.3066053236937233,0.7300469483568075,0.6572294955314251,0.24262757417094463,0.22190755657268665,True,0.6568445840021013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T11__primary__r256__q4__s11,7327dcef4beab9be6de651c3d9103f400b5dcc18f724cb18654f6410c4418611,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T11,11,primary,256,4,11,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV01,1262030617,4,,,,,,256,6500,10,2,0.7178869544325602,0.30654078819877173,0.37549946184527994,20.0,0.3123076923076923,0.0033180000027641654,0.00825904100202024,,129,129,6500,0.0,0.0,0.9400033715264362,0.27160112250812485,0.2941904174788368,True,0.6865667079982813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T11__primary__r256__q4__s11,7327dcef4beab9be6de651c3d9103f400b5dcc18f724cb18654f6410c4418611,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T11,11,primary,256,4,11,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV02,1262030617,4,,,,,,256,9750,9,3,1.4199116358775556,0.6063083182484584,0.9386275475139544,19.74366706117487,0.41384615384615386,0.0033782079990487546,0.011651124994386919,,129,129,9750,0.15976331360946747,0.008181818181818182,0.34233051444679347,0.2979745895185361,0.3421023823747515,True,1.2839136670008884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T11__primary__r256__q4__s11,7327dcef4beab9be6de651c3d9103f400b5dcc18f724cb18654f6410c4418611,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T11,11,primary,256,4,11,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV03,1262030617,4,,,,,,256,9750,9,3,2.4217185162253294,1.0340841244929055,1.0029762488935952,20.0,0.838974358974359,0.003097749999142252,0.01325662500312319,,129,129,9750,0.0,0.0,0.4769981400397283,0.06785854943781038,0.11784572046401251,True,1.3030523330016877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T11__primary__r256__q4__s11,7327dcef4beab9be6de651c3d9103f400b5dcc18f724cb18654f6410c4418611,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T11,11,primary,256,4,11,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV04,1262030617,4,,,,,,256,6500,10,2,1.8668679187439345,0.7971605553510954,0.9757560651358598,19.892307692307693,0.6576923076923077,0.003088249999564141,0.009242666994396131,,129,129,6500,0.1411764705882353,0.0949367088607595,0.6910269602133,0.11684754306246843,0.14704756843422165,True,0.6442629580051289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T11__primary__r256__q4__s11,7327dcef4beab9be6de651c3d9103f400b5dcc18f724cb18654f6410c4418611,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T11,11,primary,256,4,11,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV05,1262030617,4,,,,,,256,6500,10,2,0.6482477996221895,0.27680457238754996,0.3302393929074515,16.10358452641923,0.39384615384615385,0.0031945839946274646,0.007872125002904795,,129,129,6500,0.3101945003353454,0.7237871674491393,0.662098896626707,0.20093391338825725,0.16885561764163246,True,0.6548786250059493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T12__primary__r256__q4__s12,2e1afa80310a7e61cbbac6d3c9ffc96f4b1b29540e6bd00e629b1f7a0f61bf88,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T12,12,primary,256,4,12,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,1686242654,4,,,,,,256,6500,10,2,0.44246752723638144,0.1889355193236676,0.2858209256508476,20.0,0.3123076923076923,0.005970750004053116,0.015584249995299615,,257,257,6500,0.0,0.0,0.932213481688146,0.2506326856764683,0.28671693535676407,True,0.6906722920030006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T12__primary__r256__q4__s12,2e1afa80310a7e61cbbac6d3c9ffc96f4b1b29540e6bd00e629b1f7a0f61bf88,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T12,12,primary,256,4,12,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,1686242654,4,,,,,,256,9750,9,3,1.3480594548122287,0.5756271307974677,1.1231711233386594,18.733308250986152,0.41384615384615386,0.006001416004437488,0.023732250003376976,,257,257,9750,0.20754119138149557,0.1984848484848485,0.5471056612638008,0.417487020671709,0.44027344204775876,True,1.3119239999941783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T12__primary__r256__q4__s12,2e1afa80310a7e61cbbac6d3c9ffc96f4b1b29540e6bd00e629b1f7a0f61bf88,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T12,12,primary,256,4,12,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,1686242654,4,,,,,,256,9750,9,3,2.3018741095184683,0.9829100522155042,1.1320096020430046,19.661957011380515,0.838974358974359,0.007038167001155671,0.028242874999705236,,257,257,9750,0.0773067331670823,0.25203252032520324,0.548697720450957,0.12366485861255117,0.18072662692465474,True,1.3098704170042765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T12__primary__r256__q4__s12,2e1afa80310a7e61cbbac6d3c9ffc96f4b1b29540e6bd00e629b1f7a0f61bf88,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T12,12,primary,256,4,12,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV04,1686242654,4,,,,,,256,6500,10,2,2.3165337169680233,0.9891697670557372,1.3661893230707165,18.84831551616,0.6576923076923077,0.006898416999320034,0.01828866700088838,,257,257,6500,0.17839374555792467,0.3971518987341772,0.6854625602926838,0.1429821240804395,0.16345472437640296,True,0.6628000409982633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T12__primary__r256__q4__s12,2e1afa80310a7e61cbbac6d3c9ffc96f4b1b29540e6bd00e629b1f7a0f61bf88,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T12,12,primary,256,4,12,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV05,1686242654,4,,,,,,256,6500,10,2,0.5088296279943023,0.21727241909215392,0.3146495704618363,18.908240284326155,0.39384615384615385,0.0062031250054133125,0.015237540996167809,,257,257,6500,0.3033854166666667,0.729264475743349,0.6548539074782326,0.32310531162583866,0.32597760984484003,True,0.7063217500035535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T13__primary__r256__q4__s13,b5a416bd2d92e59db672e1ed127013c1718441cff6450f8c96a12b8ff8994ca1,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T13,13,primary,256,4,13,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV01,1203506322,4,,,,,,256,6500,10,2,0.6883258630808736,0.2939180762425076,0.3980732930468349,20.0,0.3123076923076923,0.005382166993513238,0.018115499995474238,,257,257,6500,0.0,0.0,0.9331442371711076,0.24635714504339892,0.30520803873922975,True,0.7086055840045447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T13__primary__r256__q4__s13,b5a416bd2d92e59db672e1ed127013c1718441cff6450f8c96a12b8ff8994ca1,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T13,13,primary,256,4,13,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV02,1203506322,4,,,,,,256,9750,9,3,1.6552884231059382,0.7068152092501406,1.3552471434026132,18.413624001828207,0.41384615384615386,0.005003250000299886,0.028634207999857608,,257,257,9750,0.23563440030852295,0.18515151515151515,0.5246154568945267,0.374996157550408,0.3890058342548624,True,1.3157241250009974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T13__primary__r256__q4__s13,b5a416bd2d92e59db672e1ed127013c1718441cff6450f8c96a12b8ff8994ca1,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T13,13,primary,256,4,13,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV03,1203506322,4,,,,,,256,9750,9,3,3.159607213768557,1.3491657422201087,1.7608622695726954,20.0,0.838974358974359,0.004440042001078837,0.03789574999973411,,257,257,9750,0.0,0.0,0.5450981089525736,0.0556170543060693,0.051368661613797086,True,1.326811708000605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T13__primary__r256__q4__s13,b5a416bd2d92e59db672e1ed127013c1718441cff6450f8c96a12b8ff8994ca1,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T13,13,primary,256,4,13,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV04,1203506322,4,,,,,,256,6500,10,2,2.3745614079170574,1.0139478383259302,1.2687956294380862,18.539918012426156,0.6576923076923077,0.004566040995996445,0.023909458999696653,,257,257,6500,0.20036877688998156,0.5158227848101266,0.7088561755239747,0.15048890428538417,0.177835315846088,True,0.6621197919957922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T13__primary__r256__q4__s13,b5a416bd2d92e59db672e1ed127013c1718441cff6450f8c96a12b8ff8994ca1,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T13,13,primary,256,4,13,interpretation_control_not_eligible_to_win,Q03,control_ranked,development,0,0,CV05,1203506322,4,,,,,,256,6500,10,2,0.6661711127680443,0.2844579034655698,0.4550629169895118,16.24180471345923,0.39384615384615385,0.004935208002279978,0.019154875000822358,,257,257,6500,0.31054036024016013,0.7284820031298904,0.6600213434314555,0.3221871743070636,0.31915267285667553,True,0.6785034169952269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T16__primary__r256__q4__s16,42fbb90e23671d00ef64412e65dc2203368076e36d64fd301304c55a5c8d153d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T16,16,primary,256,4,16,interpretation_control_not_eligible_to_win,Q01;Q02;Q03,control_ranked,development,0,0,CV01,921416391,4,,,,,,256,6500,10,2,1.1377856662538406,0.4858393271826502,0.6483588191722732,20.0,0.3123076923076923,0.0028424589982023463,0.00831537499470869,,129,129,6500,0.0,0.0,0.9276535065261411,0.2795939630072843,0.31832053439225166,True,0.6852692909960751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T16__primary__r256__q4__s16,42fbb90e23671d00ef64412e65dc2203368076e36d64fd301304c55a5c8d153d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T16,16,primary,256,4,16,interpretation_control_not_eligible_to_win,Q01;Q02;Q03,control_ranked,development,0,0,CV02,921416391,4,,,,,,256,9750,9,3,1.6381885195162105,0.6995134775608367,1.1543237016929586,20.0,0.41384615384615386,0.0026582080026855692,0.012998666999919806,,129,129,9750,0.0,0.0,0.519475687103594,0.25084923602104514,0.15727271705589585,True,1.2858895840035984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T16__primary__r256__q4__s16,42fbb90e23671d00ef64412e65dc2203368076e36d64fd301304c55a5c8d153d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T16,16,primary,256,4,16,interpretation_control_not_eligible_to_win,Q01;Q02;Q03,control_ranked,development,0,0,CV03,921416391,4,,,,,,256,9750,9,3,3.391762819013191,1.4482971747904416,1.7829529918304634,20.0,0.838974358974359,0.002688916996703483,0.017078500000934582,,129,129,9750,0.0,0.0,0.4463983687147306,0.07965180965777231,0.17585648696830364,True,1.2957425830027205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T16__primary__r256__q4__s16,42fbb90e23671d00ef64412e65dc2203368076e36d64fd301304c55a5c8d153d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T16,16,primary,256,4,16,interpretation_control_not_eligible_to_win,Q01;Q02;Q03,control_ranked,development,0,0,CV04,921416391,4,,,,,,256,6500,10,2,2.6320516150522693,1.1238972538450942,1.3079403479837997,20.0,0.6576923076923077,0.0026697499997681007,0.01152304100105539,,129,129,6500,0.0,0.0,0.7102367593383551,0.12925296388262206,0.21401784733576784,True,0.6441981250027311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T16__primary__r256__q4__s16,42fbb90e23671d00ef64412e65dc2203368076e36d64fd301304c55a5c8d153d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T16,16,primary,256,4,16,interpretation_control_not_eligible_to_win,Q01;Q02;Q03,control_ranked,development,0,0,CV05,921416391,4,,,,,,256,6500,10,2,0.8059736169415788,0.3441541683954589,0.5197403984796689,20.0,0.39384615384615385,0.0026747500014607795,0.009273042000131682,,129,129,6500,0.0,0.0,0.6497126937975786,0.16607097380246566,0.12436734371827146,True,0.6664673749983194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r256__q4__s17,30244ea677b9cf97a253f757639ab9305bcf472888b02410352a50ebfecf5a37,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,256,4,17,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV01,3667665285,4,,,,,,256,6500,10,2,0.7597814628606999,0.32442992179490043,0.3492725046922822,20.0,0.3123076923076923,0.00418895799521124,0.014698083999974187,,257,257,6500,0.0,0.0,0.9389830210272905,0.26862449434163677,0.29132591921087575,True,0.7620275000008405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r256__q4__s17,30244ea677b9cf97a253f757639ab9305bcf472888b02410352a50ebfecf5a37,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,256,4,17,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV02,3667665285,4,,,,,,256,9750,9,3,1.2102962637181702,0.5168016612412887,0.7569629940696829,20.0,0.41384615384615386,0.004098459001397714,0.023886499999207444,,257,257,9750,0.0,0.0,0.19913521259102654,0.30536626266224837,0.3384493550153921,True,1.3232076659987797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r256__q4__s17,30244ea677b9cf97a253f757639ab9305bcf472888b02410352a50ebfecf5a37,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,256,4,17,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV03,3667665285,4,,,,,,256,9750,9,3,2.4461274050020188,1.0445068239979785,1.0522600480036293,20.0,0.838974358974359,0.004135458999371622,0.02887662500143051,,257,257,9750,0.0,0.0,0.5503464812677938,0.06272033905435177,0.10679439793141204,True,1.315648957999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r256__q4__s17,30244ea677b9cf97a253f757639ab9305bcf472888b02410352a50ebfecf5a37,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,256,4,17,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV04,3667665285,4,,,,,,256,6500,10,2,1.933983632824048,0.8258192512190312,0.9394475453828124,19.78467226319769,0.6576923076923077,0.004120249999687076,0.01853162499901373,,257,257,6500,0.1556122448979592,0.09651898734177215,0.6968068067096372,0.1204703395029529,0.15817064519015828,True,0.6611591670007329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r256__q4__s17,30244ea677b9cf97a253f757639ab9305bcf472888b02410352a50ebfecf5a37,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,256,4,17,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV05,3667665285,4,,,,,,256,6500,10,2,0.6799073561239686,0.29032333790370285,0.3865358613018355,18.785550920873078,0.39384615384615385,0.003787958004977554,0.015075874995090999,,257,257,6500,0.30469006231551327,0.7269170579029735,0.6628558961753841,0.21314140666283174,0.18537851369413122,True,0.6677709159994265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r256__q4__s18,fd2cdcf0383463e31f33185c377988a57089e3405d34cb634f6cd53ef4c69e77,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,256,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,512294849,4,,,,,,256,6500,10,2,0.45242834190453324,0.19318882962638878,0.25381101782622667,20.0,0.3123076923076923,0.004660874998080544,0.008151583002472762,,129,129,6500,0.0,0.0,0.925346602192678,0.2574469962188169,0.29561163592571305,True,0.7102671250031563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r256__q4__s18,fd2cdcf0383463e31f33185c377988a57089e3405d34cb634f6cd53ef4c69e77,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,256,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,512294849,4,,,,,,256,9750,9,3,1.1256075678910846,0.480639227295291,0.9069375664997963,18.997816407117433,0.41384615384615386,0.005141875000845175,0.01193170800252119,,129,129,9750,0.20882635113527342,0.19787878787878788,0.23566807610993662,0.4459738432634594,0.45609925314428357,True,1.3315902500035008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r256__q4__s18,fd2cdcf0383463e31f33185c377988a57089e3405d34cb634f6cd53ef4c69e77,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,256,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,512294849,4,,,,,,256,9750,9,3,2.13059443851935,0.9097729029382939,1.0553155141261308,19.98974358974359,0.838974358974359,0.005110999998578336,0.013201417001255322,,129,129,9750,0.07241379310344828,0.042682926829268296,0.5669557157334373,0.06718115620350905,0.05681916404073305,True,1.292852665996179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r256__q4__s18,fd2cdcf0383463e31f33185c377988a57089e3405d34cb634f6cd53ef4c69e77,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,256,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV04,512294849,4,,,,,,256,6500,10,2,2.2711030139494337,0.9697706633030432,1.081797397650003,18.939896043793077,0.6576923076923077,0.004365499997220468,0.00929924999945797,,129,129,6500,0.15730337078651685,0.2879746835443038,0.663047218123614,0.14238599720760423,0.1632023146201895,True,0.6411870000010822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r256__q4__s18,fd2cdcf0383463e31f33185c377988a57089e3405d34cb634f6cd53ef4c69e77,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,256,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV05,512294849,4,,,,,,256,6500,10,2,0.5101122438848177,0.21782010154216533,0.3404235733402546,17.665717506076923,0.39384615384615385,0.004476292000617832,0.007804332999512553,,129,129,6500,0.3006451612903226,0.729264475743349,0.6544897924934174,0.3307400483642322,0.33434937796005504,True,0.6548333750033635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T24__primary__r256__q4__s24,6e1ed483b2a75291e903444f50ffc945544f18cb56dcc4325e96c7de7bcc8a85,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T24,24,primary,256,4,24,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,3667602569,4,,,,,,256,6500,10,2,1.0384846584090504,0.4434373737473284,0.526454620391469,20.0,0.3123076923076923,0.002872415992897004,0.007516999998188112,,129,129,6500,0.0,0.0,0.9395609423483322,0.2877692207254336,0.32932887517185555,True,0.6841689579960075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T24__primary__r256__q4__s24,6e1ed483b2a75291e903444f50ffc945544f18cb56dcc4325e96c7de7bcc8a85,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T24,24,primary,256,4,24,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,3667602569,4,,,,,,256,9750,9,3,1.3960538509239224,0.5961209424238841,0.8666388308114321,20.0,0.41384615384615386,0.002713665999181103,0.011086708000220824,,129,129,9750,0.0,0.0,0.247876250880902,0.27050174090294127,0.28897458806031623,True,1.3179946669988567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T24__primary__r256__q4__s24,6e1ed483b2a75291e903444f50ffc945544f18cb56dcc4325e96c7de7bcc8a85,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T24,24,primary,256,4,24,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,3667602569,4,,,,,,256,9750,9,3,2.9128188819603538,1.2437860730623884,1.2505673096763987,20.0,0.838974358974359,0.0027675419987645,0.01267875000485219,,129,129,9750,0.0,0.0,0.5095158307383463,0.08949982858758669,0.19984069691320785,True,1.2917547909964924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
